MOLECULAR IMPRINTS INC; BOARD OF REGENTS THE UNIVERSITY OF TEXAS SYSTEM
1 Energy Solutions Inc
1175634 Ontario Limited
1234 10th Street LLC
12th Man Technologies Inc
144 Limited Partnership
1st Detect Corporation
2109617 Ontario Inc
21st Century Technologies
22 Evolution LLC
22nd Century Limited LLC
2B Global Inc
2Wire Inc
3-Dimensional Pharmaceuticals Inc
3-One-2 LLC
352 East Irvin Avenue Limited Partnership
360 Degree Web Inc
37Degree Filters Inc
3Com Corp
3F Therapeutics Inc
3Form Inc
3Form LLC
3G BIKES LLC
3M
3M Innovative Properties Company
3PAR Inc
3Tex Inc
3ware Inc
4 Patient Care
4-Med
454 Life Sciences Corporation
4Access Communications
4D Energetics Inc
4D Imaging Inc
4LIFE PATENTS LLC
500 Group Inc
501 Socapex SA
513004 BC Ltd
62770 Manitoba Ltd
646840 Alberta Ltd
8 Rivers Capital LLC
80/20 Inc
8479950 Canada Inc
8×8 Inc
9053-5998 Quebec Inc
911 Emergency Products Inc
911EP Inc
976076 Alberta Inc
@Stake Inc
A & A Material Corporation
A & A Mfg Co Inc
A & D BioScience Inc
A & H Engineering Corporation
A B Chance Company
A B Dick Company
A Creative Research & Testing Co
A E Staley Manufacturing Company
A Finkl & Sons Co
A G Busch & Co Inc
A G Custom Machine Co Inc
A Gusmer Inc
A H Robins Company
A J Amatuzio Filter Co
A J Dralle Inc
A L Korr Associates Inc
A L Sandpiper Corporation
A O Smith Corporation
A O Smith Harvestore Products Inc
A P Unix Software
A R F Products Inc
A Rifkin Co 
A Schulman Inc
A W Chesterton Co
A&A Manufacturing Co Inc
A&E Manufacturing Co Inc
A-1 Components Corporation
A-Enterprises Inc
A-dec Inc
A/S Akers Mek Verksted
A/S Hoyer-Ellefsen
A/S Niro Atomizer
A10 Networks Inc
A123 Systems LLC
A4Vision
AAC Technologies Pte Ltd
AAF International
AAF McQuay
AAF McQuay Inc
AAF-McQuay Inc
AAhlstrom Osakeyhtio
AB Orwak
AB Ph Nedermann & Co
AB Technologies Holding LLC
AB Volvo Penta
AB-CWT LLC
ABB AB
ABB Air Preheater Inc
ABB Alstom Power Inc
ABB Environmental Services Inc
ABB Flexible Automation Inc 
ABB Lummus Crest Inc
ABB Lummus Global Inc
