S & K Racing Products Inc
S & S Cycle Inc
S & S Seed LLP
S & S Trust
S C Johnson & Son Inc 
S C Johnson Commercial Markets Inc
S C Johnson Home Storage Inc
S E Huffman Corporation
S E Ventures Inc
S Himmelstein and Company
S J Marketing Inc
S S White Technologies Inc
S&C Electric Co
S&F Technological Development and Solutions Partners
S&J DESIGN LLC
S&S Lime Inc
S&S Precision LLC
S&S X-Ray Products Inc
S-B Power Tool Company
S-B Power Tool Corporation
S-C Liquidating Corporation
S-Cal Research Corporation
S-Con Inc
S-Cube Inc
S-Cubed
S-P Reclamation Inc
S2 Security Corporation
S2 Yachts Inc
S2F Flexico
SA Photonics Inc
SA Recycling LLC
SAAB AB
SABIC GLOBAL TECHNOLOGIES BV
SABIC Innovative Plastics IP BV
SABiosciences Corporation
SAE Magnetics (HK) Ltd
SAES Pure Gas Inc
SAF-HOLLAND Inc
SAINT-GOBAIN ABRASIFS
SAKURA TECH CORPORATION
SAMCO INC
SAMSUNG DISPLAY CO LTD
SAN DIEGO GAS & ELECTRIC COMPANY
SAN DIEGO STATE UNIVERSITY RESEARCH FOUNDATION
SANYO Semiconductor Co Ltd
SANYO Semiconductor Corporation
SAP AG
SAP Aktiengesellschaft
SAP America Inc
SAP SE
SAS Institute Inc
SAVANNAH RIVER NUCLEAR SOLUTIONS LLC
SB ENERGY LLC
SBA Materials Inc
SBC Holdings Properties LP
SBC Knowledge Ventures LP
SBC Properties LP
SBC Technology Resources Inc
SBG Labs Inc
SBYKE USA LLC
SC Johnson & Son Inc
SC Johnson Home Storage Inc
SCARAB GENOMICS LLC
SCINTERA NETWORKS LLC
SCIO-TECH LLC
SCM Consultants Inc
SCM Metal Products Inc
SCM Microsystems (US) Inc
SCNTE LLC
SCP Science
SCS Mobilecom Inc
SCT TECHNOLOGY LTD
SCTI Holdings Inc
SD Technologies LLC
SD Warren Company
SDCmaterials Inc
SDGI Holding Inc
SDL Inc
SDO Communications Corp
SDS Industries LLC
SEA Inc
SEAmagine Hydrospace Corporation 
SEEC Inc
SEEK THERMAL INC
SEH America Inc
SEH-America Inc
SEIKO NPC Corporation
SENEX BIOTECHNOLOGY INC
SENSORLINK CORPORATION
SENTINEL GLOBAL PRODUCT SOLUTIONS INC
SETI Institute
SETO Holdings Inc
SEaB Energy Holdings Ltd
SFA Inc
SFCo-EFS Holdings LLC
SGS Microelettronica SpA
SGS-Thomson Microelectronics SrL
SHB Instruments Inc
SHINE CO LTD
SHIROKI CORPORATION
SHOW ME ENERGY
SHURflo Pump Manufacturing Company Inc
SI Diamond Technology Incorporated
SICAT LLC
SICPA Holding SA
SID RICHARDSON CARBON LTD
SIEMENS SCHWEIZ AG
SIERRA INSTRUMENTS INC
SIFCO Industries Inc
SIG Technology Ltd
SIGNAL PROCESSING INC
SII MegaDiamond Inc
SII NanoTechnology Inc
SII Semiconductor Corporation
SIMS Level 1
SIPCO LLC
SIRONA DENTAL INC
SIS Power Inc
SISA Incorporated
SK Hand Tool Corporation
SK Hynix Inc
SK Telecom Co Ltd
SKC Power Tech Inc
SKD Pneumatics Inc
SKF Industrial Trading and Development Company BV
SKF Steel Engineering Aktiebolag
SKF USA Inc
SKS Equipment Co Inc
SL Parkhurst Corporation
SMARTFLOW TECHNOLOGIES INC
SMC Corporation
SMP Logic Systems
SMR Patents Sarl
SMRTEN LLC
SMV America Inc 
SNAPTRACK INC
SNE Enterprises Inc
SNK Corporation
SNS NANO FIBER TECHNOLOGY LLC
SO Tech Special Operations Technologies Inc
SOFTWARE AG
SOL-CAP Inc
SOLABYTE CORPORATION
SOLAR LOGIC INCORPORATED
SOLAZYME INC
SOLENA FUELS CORPORATION
SOLERA LABORATORIES INC
SOLO CUP OPERATING CORPORATION
SOUTHWEST NANOTECHNOLOGIES INC
SOUTHWESTERN RESEARCH INSTITUTE
SP Industries Inc
SPECIFIC ENERGY
SPEP Acquisition Corp
SPERRY RAIL HOLDINGS INC
SPI Filtration LLC
SPINE WAVE INC
SPIRAL WATER TECHNOLOGIES INC
SPORE INC
SPREADTRUM COMMUNICATIONS (SHANGHAI) CO LTD
SPS Medical Equipment Corp
SPX Cooling Technologies GmbH
SPX Corportaion
SPX DRY COOLING USA LLC
SPX FLOW TECHNOLOGY USA INC
SR Smith LLC
SR Systems LLC
SRAM Deutschland GmbH
SRC Innovations LLC
SRG Global Inc
SRI
SRI Hermetics Inc
SRI International
SRS Medical Systems Inc
SRU Biosystems Inc
SS White Technologies Inc 
SSB Wind Systems GmbH & Co KG
SSCI Inc
SSD Company Limited
SSDE Technologies Corporation
SSI Medical Services Inc
SSI Partnership LLC
SSI Shredding Systems Inc
SSI Technologies Inc
SSMC Inc
SSW Holding Company Inc
ST JUDE MEDICAL LUXEMBOURG HOLDINGS SMI SARL (?SJM LUX SMI?)
ST Reproductive Technologies LLC
ST-Ericsson SA
STAAR Surgical Company
STANDARD ALCOHOL COMPANY OF AMERICA INC
STATS ChipPAC Ltd
STC PLC
STCUNM
STD Filter Company Inc
STERILIS MEDICAL CORPORATION
STI Licensing Corp
STMicroelectronics (Research & Development) Ltd
STMicroelectronics Limited
STMicroelectronics Pvt Ltd
STMicroelectronics SA
STORYCLOUD INCORPORATED
STP Nuclear Operating Company
STRATATECH CORPORATION
STRATEGY LICENSING LLC
STRIKE BIO INC
STRYKER EUROPEAN HOLDINGS I LLC
STS Biopolymers Inc
STX Aprilis Inc
STX LLC
SUDENGA INDUSTRIES INC
SULON TECHNOLOGIES INC
SUMITOMO WIRING SYSTEMS LTD
SUN CHEMICAL BV
SUNSALUTER
SUPREMA INC
SURA
SURFACE IGNITER LLC
SV International Corporation
SVG Lithography Systems Inc
SW (Delaware) Inc
SWABPLUS INC
SWECO Inc
SWR&D Inc
SWS Silicones Corporation
SWZ Engineering Ltd 
SYNATA BIO INC
SYNERGY DRONE LLC
SYNGAG TECHNOLOGY LLC
SYNTHOMER USA LLC
SYNTILLA MEDICAL LLC
Saab Sensis Corporation
Saban Digital Studios LLC
Sabeus Inc
Sabine Inc
Sabine Musical Manufacturing Company Inc
Sabre Mfg LLC
Sabritec Inc
Sachem Inc
Sacket Material Handling Systems Inc
Saco Tanning Division of Kirstein Leather Co
Sacred Green Inc
Safe Alternatives Corporation
Safe Energy Systems Inc
Safe Flight Instrument Corporation
Safe Foods Corporation
Safe Sharps Inc
Safe-Waste Systems Inc
SafeFresh Technologies LLC
SafeTzone Technologies Corp
Safelite Glass Corporation
Safescience Inc
Safestart System LLC
Safetec of America
Safetran Systems Corporation
Safety Art LLC
Safety Kleen Corp 
Safety Quik LLC
Safety Signs
Safety Technology International Inc
Safety-Kleen Corporation
Safety-Kleen Systems Inc
Safeway Stores Incorporated
Saffron Technology Inc
Saful Consulting
Safway Services LLC
Saga University
Sagacious Investment Group LLC
Sage Electronics and Technology Inc
Sage Laboratories Inc
Sage Products Inc
Sage Software Inc
Sageworks Inc
Saginaw Valley State University
Sagres Discovery Inc
Sai Engineers Inc
Saint Brendan's Irish Cream Liqueur Company Limited
Saint Gobain/Norton Industrial Ceramic Corporation
Saint Louis University
Saint-Gobain Adfors Canada Ltd
Saint-Gobain Calmar Inc
Saint-Gobain Ceramics & Plastics Inc
Saint-Gobain Industrial Ceramics Inc
Saint-Gobain Industries
Saint-Gobain Performance Plastics Corporation
Saint-Gobain/Norton Industrial Ceramics Corp
Sakti3 Inc
Salem Engelhard
Salem Furnace Co
Salix LLC
Salix Medical Inc
Salk Institute
Salk Institute Biotechnology/Industrial Associates Inc
Salter Laboratories
Salton Inc
Saltworks Technologies Inc
Salus Therapeutics Inc
Salus University
Salutar Inc
Salutaris LLP
Salvona LLC
Sam Houston State University
Sam Houston University
Sam Stein Associates Inc
Sames Technologies
Samplify Systems LLC
Samsin USA LLC
Samson Lift Technologies LLC
Samson Rope Technologies
Samsonite Corporation
Samsung Austin Semiconductor LP
Samsung Corning Precision Materials Co Ltd
Samsung Corporation
Samsung Electro-Mechanics Co Ltd
Samsung Electronics Co Ltd
Samsung Electronics Company Ltd
Samsung Electronics Cp Ltd
Samsung Gwangju Electronics Co Ltd
Samsung Mobile Display Co Ltd
Samsung SDI Co Ltd
Samsung Semiconductor Corporation
Samsung Semiconductor Inc
Samsung Techwin Co Ltd
Samuel Abraham
San Diego Antibody
San Diego Levco Corporation
San Diego Regenerative Medicine Institute
San Diego Regional Cancer Center 
San Fernando Electric Manufacturing Company
SanBio Inc
SanDisk 3D LLC
SanDisk Corporation
SanDisk Technologies LLC
Sanblaze Technology Inc
Sanborn Inc
Sand 9 Inc
Sandbridge Technologies Inc
Sanders Associates Inc
Sandia Corporation
Sandia Corporation Operator of Sandia National Laboratories
Sandia National Laboratories
Sandisk IL Ltd
Sandoz Corp
Sandoz Inc
Sandoz Ltd
Sandoz Pharm Corp
Sandoz Pharmaceuticals Corp
Sandpiper Software Inc
Sanford Health
Sanford LP
Sanford Redmond Inc
Sanford-Burnham Medical Research Institute
SangStat Medical Corporation
Sangamo BioSciences Inc
Sangamo Weston Inc
Sangray Corporation
Sani-Therm Inc
Sanifoam Inc
Sanilogical Corporation
Saniquest Industries Corp
Sanitrol Systems Inc
Sanken Electric Co Ltd
Sanmina-SCI Corporation
Sanofi
Sanofi Pasteur Limited
Sanofi Pasteur SA
Sanofi Winthrop Inc
Sanofi-Aventis Deutschland GmbH
Sanofi-Synthelabo
Sanshin Kogyo Kabushiki Kaisha
Santa Barbara Medco Inc
Santa Barbara Medical Foundation Clinic
Santa Barbara Research Center
Santa Clara University
Santa Cruz Bicycles Inc
Santa Fe International Corporation
Santec Systems Inc
Santel Networks Inc
Santoku Corporation
Sanuvox Technologies
Sanyo Electric Co Ltd
Sapa Profiler AB
Sapphire Energy Inc
Sapphire Scientific Inc
Sara Lee Corporation
Sarcos Group 
Sarcos Inc
Sarcos LC
Sarepta Therapeutics Inc
Sargent Industries Inc
Sargent Manufacturing Company
Saris Cycling Group Inc
Sarnoff Corporation
Sarp Industries
Sartomer Company 
Sartomer Technologies Inc
Sasol North America Inc
Sasol Technology (Proprietary) Limited
SatCon Technology Corporation
Satake Corporation 
Satake USA Inc 
Saturn Corporation
Sauer Energy Incc
Sauer Inc
Sauer-Danfoss Inc
Saunders Archery Company
Savage Technical Services Inc
Savannah Nuclear Solutions LLC
Savant Inc
Savari Inc
Save-Way Industries Inc
Savient Pharmaceuticals Inc
Savvipharm Inc
Savvy Frontiers Patent Trust
Savvystuff Property Trust
Sawtek Inc
Sax Zzyzx Ltd
Scales Air Compressor
Scaltech Inc
ScanR Inc
Scanbuy Inc
Scandpower Inc
Scarab Manufacturing and Leasing Inc
Scentual Candle Inc
Schaefer Marine Inc
Schaefer Systems International Inc
Schatz Federal Bearings Co Inc
Schauer Manufacturing Corporation
Schenck Pegasus Corporation
Schenectady International Inc
Schering Berlin Polymers Inc
Schering Corp
Schering Corporation
Schering-Plough Animal Health Corporation
