patent_id,year,num_citations,weighted_cites_5yrs
9362353,2016,1,0
9362376,2016,1,0
9362416,2016,2,0
9362425,2016,2,0
9362439,2016,2,0
9362470,2016,1,0
9362489,2016,1,0
9362527,2016,1,0
9363932,2016,2,0
9363994,2016,1,0
9365567,2016,1,0
9365679,2016,5,0
9365701,2016,1,0
9365727,2016,1,0
9365776,2016,1,0
9365829,2016,1,0
9365872,2016,5,0
9365900,2016,4,1
9365921,2016,1,0
9365978,2016,1,0
9366573,2016,2,0
9366664,2016,1,0
9366714,2016,2,0
9366787,2016,2,0
9366920,2016,1,0
9368058,2016,2,0
9368160,2016,1,0
9368177,2016,2,0
9368194,2016,2,0
9368213,2016,1,0
9368236,2016,1,0
9368291,2016,5,0
9368374,2016,1,0
9368409,2016,1,0
9368427,2016,1,0
9368509,2016,6,1
9368516,2016,1,0
9368518,2016,1,0
9368525,2016,1,0
9368551,2016,1,0
9368574,2016,2,0
9368579,2016,1,0
9368580,2016,4,0
9368581,2016,1,0
9368607,2016,1,0
9368625,2016,3,0
9368636,2016,3,0
9368640,2016,2,0
9368641,2016,3,4
9368671,2016,36,49
9368677,2016,1,0
9368723,2016,1,0
9368775,2016,5,0
9368941,2016,1,0
9368971,2016,2,0
9369126,2016,1,0
9370493,2016,1,0
9370494,2016,2,0
9371235,2016,1,0
9371258,2016,1,0
9371338,2016,1,1
9371534,2016,1,0
9371547,2016,2,0
9371568,2016,1,0
9372283,2016,1,0
9372306,2016,1,0
9372398,2016,1,0
9373274,2016,1,0
9373515,2016,1,0
9373547,2016,1,0
9373658,2016,1,0
9373693,2016,1,0
9373736,2016,2,1
9373846,2016,1,0
9373863,2016,1,0
9373896,2016,1,0
9373931,2016,1,1
9374955,2016,1,0
9375481,2016,1,0
9375684,2016,1,0
9375703,2016,2,1
9376468,2016,3,0
9376541,2016,1,0
9376593,2016,2,0
9376616,2016,1,0
9376677,2016,7,11
9376695,2016,1,0
9376726,2016,3,0
9377437,2016,1,0
9377571,2016,2,0
9377631,2016,1,0
9377765,2016,1,0
9378320,2016,1,0
9378446,2016,1,0
9378789,2016,1,0
9378969,2016,28,157
9379124,2016,4,0
9379131,2016,1,0
9379161,2016,1,0
9379165,2016,1,4
9379182,2016,1,0
9379248,2016,1,0
9379249,2016,2,0
9379252,2016,1,0
9379256,2016,1,0
9379274,2016,2,0
9379368,2016,5,0
9379522,2016,1,0
9379641,2016,1,0
9380721,2016,1,0
9380724,2016,2,0
9381111,2016,2,0
9381235,2016,1,0
9381325,2016,2,0
9381449,2016,1,0
9381471,2016,1,0
9382117,2016,1,3
9382210,2016,3,0
9382392,2016,3,0
9382449,2016,2,0
9382473,2016,2,0
9382482,2016,2,1
9382489,2016,1,0
9382532,2016,4,0
9382536,2016,1,0
9382589,2016,3,2
9382611,2016,1,0
9382626,2016,2,0
9383294,2016,1,0
9383821,2016,1,0
9383822,2016,1,0
9384865,2016,1,0
9384904,2016,1,0
9384942,2016,1,0
9384977,2016,1,0
9385006,2016,2,0
9385148,2016,2,0
9385169,2016,1,0
9385180,2016,2,0
9385230,2016,1,1
9385238,2016,3,0
9385277,2016,1,0
9385326,2016,1,0
9387002,2016,1,0
9387171,2016,3,2
9387251,2016,1,0
9387461,2016,1,0
9387489,2016,2,0
9387505,2016,3,0
9388048,2016,7,1
9388049,2016,1,0
9388151,2016,2,0
9388251,2016,1,1
9388392,2016,5,0
9388430,2016,3,0
9388442,2016,3,1
9388528,2016,2,0
9389472,2016,1,0
9390571,2016,1,0
9390796,2016,2,0
9390802,2016,1,0
9390911,2016,1,0
9390918,2016,1,0
9390944,2016,1,0
9391022,2016,1,0
9391037,2016,1,0
9391051,2016,1,0
9391086,2016,1,0
9391089,2016,2,0
9391090,2016,1,0
9391096,2016,3,0
9391097,2016,1,0
9391157,2016,1,0
9391213,2016,1,0
9391229,2016,1,0
9391262,2016,2,0
9391541,2016,1,0
9391617,2016,1,0
9392735,2016,6,3
9392786,2016,1,0
9393257,2016,1,0
9393318,2016,6,4
9393323,2016,1,0
9393462,2016,1,0
9393541,2016,1,0
9393879,2016,1,0
9393921,2016,1,0
9394171,2016,1,0
9394176,2016,2,0
9394283,2016,1,0
9394397,2016,1,0
9394537,2016,1,0
9394875,2016,1,0
9394878,2016,1,2
9395051,2016,1,0
9395103,2016,1,0
9395283,2016,5,0
9395352,2016,3,0
9395353,2016,2,0
9395359,2016,4,0
9395475,2016,1,0
9396393,2016,1,0
9396799,2016,1,0
9396843,2016,1,0
9396934,2016,17,34
9396940,2016,1,0
9397102,2016,3,0
9397111,2016,1,1
9397126,2016,1,0
9397136,2016,1,0
9397142,2016,1,2
9397144,2016,1,0
9397149,2016,1,0
9397153,2016,4,0
9397188,2016,1,0
9397194,2016,9,0
9397200,2016,1,0
9397241,2016,1,0
9397251,2016,2,0
9397255,2016,1,0
9397341,2016,4,0
9397342,2016,5,5
9397497,2016,1,0
9397605,2016,1,0
9398378,2016,1,0
9398422,2016,4,0
9398879,2016,2,1
9399071,2016,2,0
9399072,2016,2,0
9399132,2016,7,2
9399357,2016,5,0
9399374,2016,1,0
9399391,2016,2,0
9399683,2016,2,0
9399766,2016,1,0
9399773,2016,2,0
9399777,2016,1,0
9399946,2016,1,0
9400346,2016,1,0
9400611,2016,1,0
9400862,2016,1,0
9400957,2016,1,0
9401358,2016,1,0
9401371,2016,3,1
9401376,2016,1,0
9401388,2016,1,0
9401414,2016,1,1
9401442,2016,1,0
9401443,2016,1,0
9401449,2016,1,0
9401450,2016,1,0
9401489,2016,1,0
9401584,2016,2,0
9401625,2016,7,2
9401714,2016,4,0
9402724,2016,1,0
9402816,2016,1,0
9403121,2016,1,0
9403886,2016,1,0
9404002,2016,2,1
9404078,2016,1,0
9404117,2016,4,0
9404135,2016,1,0
9404663,2016,1,0
9404674,2016,1,0
9405231,2016,1,0
9406398,2016,1,0
9406485,2016,2,0
9406507,2016,1,0
9406614,2016,1,0
9406666,2016,1,0
9406691,2016,1,0
9406694,2016,2,4
9406722,2016,1,0
9406768,2016,1,0
9406786,2016,3,0
9406806,2016,1,0
9406808,2016,1,0
9406872,2016,2,0
9407065,2016,1,0
9407164,2016,1,0
9409131,2016,1,2
9409155,2016,1,0
9409781,2016,1,0
9410020,2016,1,0
9410079,2016,1,0
9410091,2016,1,0
9410163,2016,2,0
9410243,2016,1,0
9410748,2016,1,0
9410873,2016,1,0
9410949,2016,1,0
9412060,2016,1,1
9412599,2016,2,2
9412614,2016,3,3
9412752,2016,2,0
9412755,2016,2,2
9412756,2016,1,0
9412763,2016,1,0
9412768,2016,2,0
9412785,2016,2,2
9412798,2016,3,0
9412816,2016,2,0
9412852,2016,1,0
9412867,2016,2,1
9412876,2016,3,0
9412877,2016,3,0
9412905,2016,1,0
9412922,2016,5,0
9412977,2016,4,2
9412986,2016,2,0
9413148,2016,1,0
9413155,2016,1,0
9413287,2016,1,0
9413826,2016,1,0
9414923,2016,8,4
9415020,2016,3,0
9415084,2016,2,0
9415660,2016,1,0
9416010,2016,1,0
9416087,2016,3,3
9416290,2016,2,0
9416303,2016,3,0
9416326,2016,3,1
9416361,2016,1,0
9416774,2016,3,0
9416818,2016,1,0
9416927,2016,1,0
9416940,2016,2,0
9417141,2016,1,0
9417209,2016,6,1
9417240,2016,1,0
9417302,2016,2,0
9417515,2016,1,0
9417576,2016,1,0
9418770,2016,2,0
9418910,2016,1,0
9418957,2016,1,0
9418996,2016,2,0
9419113,2016,1,3
9419146,2016,1,1
9419195,2016,1,1
9419442,2016,2,0
9419558,2016,2,0
9420716,2016,1,0
9421219,2016,1,0
9421259,2016,1,0
9421260,2016,1,0
9421261,2016,1,0
9421477,2016,1,0
9421737,2016,1,0
9421785,2016,1,0
9422234,2016,1,0
9422237,2016,1,0
9422490,2016,1,0
9422494,2016,2,0
9422519,2016,1,0
9422582,2016,4,0
9422663,2016,1,0
9422740,2016,1,0
9423083,2016,1,0
9423154,2016,1,0
9424829,2016,1,0
9425044,2016,1,0
9425207,2016,2,0
9425211,2016,1,0
9425217,2016,2,0
9425220,2016,4,0
9425223,2016,1,0
9425224,2016,4,0
9425260,2016,1,1
9425271,2016,1,1
9425295,2016,3,2
9425299,2016,5,4
9425318,2016,2,1
9425340,2016,1,0
9425365,2016,1,0
9425380,2016,1,0
9425387,2016,1,0
9425405,2016,2,0
9425783,2016,1,0
9425798,2016,2,0
9425804,2016,1,0
9426949,2016,1,0
9427467,2016,1,0
9428067,2016,1,0
9428342,2016,1,0
9428393,2016,2,0
9428399,2016,2,0
9428518,2016,1,0
9428534,2016,3,2
9428646,2016,1,0
9428751,2016,3,0
9428757,2016,6,0
9428767,2016,2,0
9428772,2016,1,0
9431234,2016,1,0
9431412,2016,4,0
9431415,2016,2,0
9431419,2016,1,0
9431428,2016,2,0
9431429,2016,2,0
9431435,2016,1,0
9431465,2016,1,0
9431479,2016,1,0
9431483,2016,4,0
9431487,2016,1,0
9431501,2016,1,0
9431512,2016,6,0
9431539,2016,2,0
9431545,2016,5,2
9431825,2016,1,0
9431953,2016,5,2
9432254,2016,4,1
9433573,2016,1,0
9433574,2016,1,0
9433676,2016,1,0
9433677,2016,1,0
9433678,2016,1,0
9433681,2016,4,0
9434006,2016,1,0
9434133,2016,3,2
9434834,2016,1,2
9434905,2016,1,0
9434926,2016,1,0
9434956,2016,1,0
9434971,2016,1,0
9434982,2016,1,0
9434993,2016,1,0
9435014,2016,1,0
9435076,2016,4,2
9435317,2016,1,0
9437301,2016,1,0
9437308,2016,1,0
9437372,2016,3,0
9437391,2016,1,0
9437422,2016,1,0
9437428,2016,1,0
9437454,2016,1,0
9437501,2016,1,1
9437502,2016,2,0
9437575,2016,1,0
9437606,2016,1,4
9437623,2016,2,1
9437691,2016,1,0
9437700,2016,1,1
9437703,2016,1,0
9437704,2016,1,0
9437716,2016,1,0
9437732,2016,1,0
9437741,2016,1,0
9437744,2016,1,0
9437747,2016,3,0
9437748,2016,4,1
9437751,2016,1,0
9437763,2016,1,0
9437766,2016,1,0
9437774,2016,5,0
9437794,2016,1,1
9438035,2016,1,0
9438037,2016,1,0
9439439,2016,1,0
9439859,2016,5,0
9439964,2016,1,0
9439965,2016,1,0
9440259,2016,1,0
9440847,2016,1,0
9440856,2016,2,0
9440885,2016,1,1
9440931,2016,1,0
9441156,2016,1,0
9441239,2016,1,0
9441244,2016,1,0
9441252,2016,1,0
9441255,2016,1,0
9441832,2016,1,0
9441863,2016,2,1
9442049,2016,4,1
9442338,2016,3,0
9442504,2016,1,0
9443043,2016,1,0
9443802,2016,1,0
9443830,2016,1,0
9443856,2016,1,0
9443888,2016,5,3
9443899,2016,1,0
9443934,2016,1,0
9443966,2016,1,0
9443987,2016,1,0
9443994,2016,1,0
9443998,2016,1,0
9444008,2016,1,0
9444285,2016,1,0
9445580,2016,1,0
9445586,2016,2,1
9446003,2016,4,0
9446126,2016,1,0
9446397,2016,4,4
9446575,2016,1,0
9447260,2016,1,0
9447344,2016,1,0
9447420,2016,1,0
9447431,2016,1,0
9447444,2016,2,0
9447470,2016,1,0
9447495,2016,1,0
9447775,2016,2,0
9447927,2016,1,0
9448325,2016,1,0
9449706,2016,2,0
9449765,2016,1,0
9449809,2016,1,0
9449831,2016,2,0
9449837,2016,1,0
9449840,2016,2,0
9449846,2016,24,107
9449855,2016,1,0
9449859,2016,3,0
9449966,2016,1,0
9449982,2016,4,0
9449987,2016,8,5
9449991,2016,3,0
9449996,2016,4,0
9449999,2016,1,0
9450001,2016,1,0
9450012,2016,2,0
9450040,2016,1,0
9450043,2016,1,0
9450053,2016,2,0
9450102,2016,2,0
9450114,2016,1,0
9450133,2016,1,0
9450145,2016,1,0
9450379,2016,2,1
9450410,2016,1,0
9450414,2016,1,0
9453060,2016,1,0
9453111,2016,1,0
9453118,2016,1,0
9453230,2016,2,0
9453250,2016,2,0
9453305,2016,1,0
9453658,2016,1,0
9453811,2016,2,0
9453814,2016,1,0
9453937,2016,1,0
9454368,2016,1,0
9455021,2016,2,0
9455044,2016,1,0
9455065,2016,1,0
9455118,2016,1,0
9455142,2016,2,1
9455150,2016,1,0
9455257,2016,1,1
9455262,2016,6,1
9455267,2016,3,2
9455280,2016,2,0
9455300,2016,5,0
9455349,2016,3,0
9455421,2016,1,0
9455430,2016,3,0
9455663,2016,1,0
9456983,2016,1,0
9456992,2016,3,0
9457103,2016,1,0
9457463,2016,3,0
9458090,2016,1,0
9458205,2016,1,0
9458247,2016,1,0
9458311,2016,1,0
9458353,2016,1,0
9458439,2016,2,0
9458482,2016,1,0
9458517,2016,1,0
9458831,2016,1,0
9458989,2016,1,0
9459026,2016,1,0
9459261,2016,1,0
9460028,2016,9,10
9460702,2016,1,0
9460793,2016,1,0
9460911,2016,1,0
9460918,2016,1,0
9460931,2016,4,0
9461030,2016,1,0
9461031,2016,1,0
9461077,2016,1,0
9461112,2016,2,0
9461149,2016,4,0
9461179,2016,1,0
9461242,2016,2,0
9461244,2016,1,0
9461274,2016,2,0
9461355,2016,1,0
9461609,2016,4,0
9461610,2016,4,0
9462634,2016,1,0
9462662,2016,2,0
9462699,2016,1,0
9462794,2016,5,2
9463234,2016,1,0
9463444,2016,1,0
9463976,2016,1,0
9464123,2016,1,0
9464131,2016,1,0
9464290,2016,1,0
9464294,2016,1,0
9464334,2016,4,1
9464769,2016,1,0
9465051,2016,3,1
9466034,2016,1,0
9466339,2016,1,1
9466481,2016,1,0
9466575,2016,1,0
9466615,2016,5,1
9466618,2016,1,0
9466633,2016,4,0
9466686,2016,1,0
9466737,2016,1,0
9466743,2016,1,0
9466756,2016,1,1
9466787,2016,1,0
9466790,2016,1,0
9466799,2016,1,0
9468607,2016,2,0
9468687,2016,1,0
9468902,2016,1,0
9469540,2016,1,0
9469541,2016,1,0
9469613,2016,1,0
9469626,2016,1,0
9469677,2016,1,0
9469680,2016,1,0
9469777,2016,1,0
9469851,2016,1,0
9469918,2016,1,0
9469986,2016,1,0
9470399,2016,1,0
9470652,2016,1,0
9470694,2016,1,0
9470699,2016,1,0
9471238,2016,1,0
9472126,2016,1,0
9472295,2016,2,1
9472398,2016,1,0
9472405,2016,2,0
9472471,2016,2,0
9472559,2016,1,0
9472588,2016,2,0
9472641,2016,1,0
9472656,2016,1,0
9472675,2016,1,0
9472678,2016,1,0
9472680,2016,2,0
9472683,2016,6,0
9472711,2016,1,0
9472723,2016,1,0
9472773,2016,1,0
9472788,2016,1,0
9473753,2016,1,0
9474717,2016,5,0
9475586,2016,1,0
9475709,2016,3,0
9475804,2016,3,0
9475922,2016,1,0
9476035,2016,1,0
9476062,2016,1,0
9476352,2016,1,0
9476402,2016,1,0
9476830,2016,1,0
9477024,2016,1,2
9477263,2016,1,0
9478324,2016,4,0
9478363,2016,1,0
9478438,2016,1,0
9478530,2016,1,0
9478535,2016,1,0
9478545,2016,1,2
9478574,2016,2,0
9478597,2016,2,0
9478603,2016,1,0
9478611,2016,1,0
9478668,2016,5,0
9478684,2016,1,0
9478688,2016,1,0
9478709,2016,1,1
9478736,2016,1,0
9478858,2016,1,0
9479110,2016,1,0
9479259,2016,1,0
9480191,2016,1,0
9480207,2016,1,0
9480698,2016,1,0
9481125,2016,2,0
9481598,2016,6,0
9481793,2016,1,0
9481949,2016,1,0
9482625,2016,1,0
9482785,2016,3,0
9482887,2016,1,0
9482970,2016,1,0
9484155,2016,1,0
9484206,2016,1,1
9484267,2016,1,0
9484274,2016,1,0
9484286,2016,1,0
9484287,2016,1,0
9484354,2016,1,0
9484355,2016,1,0
9484357,2016,4,3
9484389,2016,2,0
9484405,2016,4,0
9484406,2016,3,0
9484447,2016,2,0
9484469,2016,1,0
9484504,2016,1,0
9484527,2016,3,0
9484532,2016,1,0
9485872,2016,1,0
9486408,2016,1,0
9486508,2016,2,0
9487404,2016,1,0
9487420,2016,1,0
9487808,2016,1,0
9487885,2016,1,0
9487914,2016,1,0
9488394,2016,3,1
9488907,2016,1,0
9489701,2016,2,0
9490027,2016,1,0
9490145,2016,3,0
9490268,2016,1,0
9490320,2016,1,0
9490321,2016,2,0
9490340,2016,1,0
9490373,2016,1,0
9490407,2016,1,0
9490414,2016,1,0
9490425,2016,1,0
9490429,2016,2,2
9491388,2016,4,2
9491853,2016,1,0
9491947,2016,2,0
9492763,2016,1,0
9492826,2016,1,0
9492851,2016,1,0
9493348,2016,1,0
9493379,2016,4,0
9493380,2016,1,0
9493588,2016,1,0
9493640,2016,1,0
9493684,2016,1,0
9493695,2016,1,0
9493803,2016,1,0
9493805,2016,2,0
9494068,2016,1,0
9494159,2016,1,0
9494297,2016,1,0
9494338,2016,2,0
9494339,2016,1,0
9494830,2016,2,0
9495515,2016,1,0
9496053,2016,2,0
9496060,2016,1,0
9496278,2016,1,0
9496307,2016,1,0
9496338,2016,1,0
9496355,2016,1,0
9496365,2016,1,0
9496393,2016,2,0
9496406,2016,1,1
9496411,2016,2,0
9496412,2016,1,0
9496416,2016,3,0
9496419,2016,1,0
9496610,2016,1,0
9496743,2016,1,0
9496751,2016,1,0
9497370,2016,21,43
9498286,2016,1,0
9498439,2016,2,0
9498536,2016,1,0
9499209,2016,1,0
9499451,2016,1,0
9499614,2016,4,0
9499635,2016,1,0
9499939,2016,5,1
9500341,2016,3,0
9500519,2016,1,0
9501354,2016,1,0
9502103,2016,1,0
9502133,2016,1,0
9502182,2016,1,0
9502289,2016,4,0
9502310,2016,1,0
9502345,2016,1,0
9502445,2016,1,0
9502492,2016,1,0
9502493,2016,1,0
9502500,2016,1,0
9502509,2016,4,0
9502518,2016,2,0
9502521,2016,1,0
9502523,2016,1,0
9502572,2016,1,0
9502597,2016,1,0
9505000,2016,1,0
9505192,2016,5,0
9505619,2016,1,37
9505623,2016,2,0
9506098,2016,1,0
9506186,2016,1,0
9506202,2016,1,0
9506627,2016,1,0
9507182,2016,2,0
9507183,2016,3,0
9507206,2016,1,0
9507320,2016,1,0
9507390,2016,5,1
9508531,2016,1,0
9508543,2016,1,0
9508547,2016,2,1
9508555,2016,1,0
9508630,2016,1,0
9508712,2016,1,0
9508740,2016,1,0
9508750,2016,1,0
9508758,2016,1,0
9510653,2016,1,0
9511046,2016,4,0
9511106,2016,1,0
9511352,2016,4,0
9512122,2016,1,0
9512208,2016,1,0
9512210,2016,1,0
9512214,2016,3,0
9512332,2016,1,0
9512376,2016,1,0
9512545,2016,1,0
9512698,2016,4,0
9512826,2016,1,0
9513240,2016,1,0
9513405,2016,1,0
9515116,2016,1,0
9515139,2016,1,0
9515147,2016,1,0
9515153,2016,1,0
9515166,2016,2,0
9515192,2016,2,0
9515220,2016,1,0
9515290,2016,2,0
9515602,2016,1,0
9515631,2016,2,0
9516428,2016,1,0
9517295,2016,3,4
9517444,2016,1,0
9517448,2016,5,0
9518181,2016,2,0
9518277,2016,1,0
9518391,2016,1,0
9519033,2016,1,0
9519097,2016,1,0
9519185,2016,3,0
9519198,2016,1,0
9519219,2016,1,0
9520258,2016,1,0
9520288,2016,1,0
9520303,2016,20,60
9520381,2016,1,0
9520408,2016,1,0
9520489,2016,1,0
9520504,2016,1,0
9520573,2016,2,0
9520598,2016,3,0
9522220,2016,1,0
9522288,2016,6,0
9522953,2016,3,0
9523054,2016,1,0
9523104,2016,3,0
9523539,2016,1,0
9523732,2016,1,0
9523865,2016,1,0
9523868,2016,3,0
9524786,2016,1,0
9524970,2016,5,0
9524980,2016,1,0
9525038,2016,1,0
9525086,2016,1,0
9525099,2016,1,0
9525123,2016,2,0
9525148,2016,2,0
9525286,2016,1,0
9525364,2016,1,0
9526693,2016,2,0
9527254,2016,1,0
9527314,2016,1,0
9528198,2016,1,0
9528366,2016,1,0
9528367,2016,1,0
9528372,2016,1,0
9528893,2016,2,0
9528991,2016,2,0
9529126,2016,1,0
9529433,2016,6,7
9530640,2016,2,0
9530661,2016,2,0
9530697,2016,2,0
9530712,2016,1,0
9530790,2016,4,0
9530793,2016,2,0
9530806,2016,2,0
9530843,2016,1,0
9530856,2016,1,0
9530892,2016,5,0
9530894,2016,2,0
9530897,2016,2,1
9530905,2016,1,0
9530931,2016,1,0
9530977,2016,1,0
9531198,2016,2,0
9532963,2017,1,0
9533299,2017,3,0
9533352,2017,1,0
9534173,2017,1,0
9534242,2017,1,0
9534963,2017,1,0
9535264,2017,2,0
9535282,2017,1,0
9535418,2017,1,0
9535620,2017,1,1
9535731,2017,1,0
9535834,2017,1,0
9536129,2017,1,0
9536615,2017,1,0
9536732,2017,2,0
9536735,2017,1,0
9536748,2017,3,2
9536881,2017,2,0
9536885,2017,1,0
9536897,2017,3,3
9536904,2017,2,0
9536908,2017,1,0
9536984,2017,1,0
9537012,2017,1,0
9537027,2017,1,0
9537060,2017,2,0
9537073,2017,1,0
9537089,2017,1,0
9538691,2017,2,0
9539117,2017,1,0
9539208,2017,3,0
9539800,2017,1,0
9539906,2017,1,0
9540408,2017,1,0
9540498,2017,1,0
9540524,2017,1,0
9541306,2017,1,0
9541578,2017,4,0
9541830,2017,1,0
9541846,2017,1,0
9542028,2017,4,0
9542888,2017,2,0
9542989,2017,2,0
9543011,2017,1,0
9543028,2017,1,0
9543080,2017,1,0
9543140,2017,1,0
9543143,2017,1,0
9543148,2017,2,0
9543156,2017,2,0
9543246,2017,1,0
9543315,2017,1,0
9543320,2017,1,0
9543322,2017,1,0
9543337,2017,1,0
9543413,2017,1,0
9543481,2017,1,0
9543523,2017,1,0
9543890,2017,1,0
9545363,2017,1,0
9545611,2017,1,0
9545852,2017,4,7
9546187,2017,1,0
9546369,2017,1,0
9546400,2017,3,1
9546801,2017,1,0
9548188,2017,1,0
9548381,2017,1,0
9548393,2017,1,0
9548395,2017,1,0
9548415,2017,2,0
9548467,2017,1,0
9550169,2017,1,0
9550309,2017,1,0
9550773,2017,2,0
9550836,2017,1,0
9550863,2017,3,0
9550869,2017,1,0
9550872,2017,1,1
9551030,2017,1,0
9551839,2017,1,0
9553016,2017,1,0
9553100,2017,1,1
9553109,2017,1,0
9553127,2017,1,0
9553201,2017,1,0
9553423,2017,2,0
9554563,2017,2,0
9555365,2017,1,0
9556574,2017,1,0
9556856,2017,1,0
9557053,2017,1,0
9557077,2017,2,0
9557648,2017,1,0
9558063,2017,2,0
9558794,2017,1,0
9558833,2017,1,0
9558860,2017,1,0
9558942,2017,1,0
9559015,2017,1,0
9559131,2017,1,0
9559160,2017,1,0
9559164,2017,1,0
9559173,2017,1,0
9559213,2017,1,0
9559404,2017,1,0
9559691,2017,1,0
9559693,2017,2,0
9560735,2017,1,0
9561192,2017,1,0
9561288,2017,4,0
9561962,2017,1,0
9562251,2017,1,0
9562328,2017,1,0
9562521,2017,1,0
9562849,2017,3,1
9564232,2017,1,1
9564309,2017,1,0
9564467,2017,1,0
9564522,2017,1,0
9564535,2017,1,0
9564756,2017,1,0
9565852,2017,1,0
9567218,2017,1,0
9567224,2017,5,0
9567265,2017,1,0
9567558,2017,1,0
9567598,2017,1,0
9567601,2017,1,0
9567653,2017,2,0
9568287,2017,1,0
9568948,2017,1,0
9570208,2017,1,0
9570314,2017,2,0
9570358,2017,2,1
9570399,2017,1,0
9570460,2017,1,0
9570464,2017,4,0
9570502,2017,1,0
9570515,2017,1,0
9570549,2017,1,0
9570552,2017,1,0
9570626,2017,1,0
9570642,2017,1,0
9572261,2017,1,0
9572800,2017,1,0
9572918,2017,5,0
9574107,2017,1,0
9574210,2017,1,0
9574352,2017,1,0
9574551,2017,1,0
9575234,2017,2,0
9576313,2017,1,0
9576568,2017,1,0
9576642,2017,1,0
9576790,2017,1,0
9576817,2017,3,0
9576924,2017,1,0
9577005,2017,1,0
9577100,2017,1,0
9577110,2017,1,0
9577164,2017,1,0
9577204,2017,1,0
9577571,2017,2,0
9578691,2017,1,0
9580727,2017,3,0
9581109,2017,1,0
9581838,2017,3,0
9581854,2017,1,0
9583180,2017,1,0
9583338,2017,1,0
9583356,2017,1,1
9583385,2017,4,6
9583390,2017,1,0
9583491,2017,1,0
9583504,2017,1,0
9583509,2017,2,0
9583533,2017,1,0
9583538,2017,1,0
9583630,2017,2,0
9584021,2017,1,0
9586385,2017,1,0
9587020,2017,1,0
9587241,2017,1,0
9587970,2017,1,0
9588416,2017,1,0
9589788,2017,1,0
9589790,2017,4,0
9589887,2017,1,0
9589963,2017,3,0
9590011,2017,2,0
9590038,2017,2,0
9590061,2017,1,0
9591751,2017,1,0
