firm,para_order,num_words,main_topic,prob
SD Technologies,49,18,5,0.9650724648930668
SD Technologies,50,15,5,0.9654778371917045
SD Technologies,51,18,5,0.9710424607945904
SD Technologies,52,15,5,0.9654778371917045
SD Technologies,53,18,5,0.9650724648930668
SD Technologies,54,18,5,0.9710424607945904
SD Technologies,55,11,3,0.9084640490220351
SD Technologies,56,8,4,0.9210776100203801
The Carbon Cable Company,0,0,-1,1.0
The Carbon Cable Company,1,6,2,0.8592540669902504
The Carbon Cable Company,2,16,2,0.6628217946982171
The Carbon Cable Company,3,7,4,0.9253065194347534
The Carbon Cable Company,4,5,3,0.7675034292780334
The Carbon Cable Company,5,6,4,0.8986853687406111
The Carbon Cable Company,6,40,2,0.5429437494131133
The Carbon Cable Company,7,10,3,0.42497568714282535
The Carbon Cable Company,8,23,4,0.5476946884392411
The Carbon Cable Company,9,16,4,0.6112916171961607
The Carbon Cable Company,10,13,2,0.7954630761046405
The Carbon Cable Company,11,8,3,0.886695972115918
The Carbon Cable Company,12,8,4,0.9081751005276917
The Carbon Cable Company,13,24,3,0.9385374592290086
The Carbon Cable Company,14,8,4,0.8085255334739185
The Carbon Cable Company,15,5,3,0.8857449260931617
The Carbon Cable Company,16,10,4,0.8626572370259954
The Carbon Cable Company,17,8,4,0.9253065194347534
The Carbon Cable Company,18,5,3,0.5298999107140281
The Carbon Cable Company,19,51,2,0.38885955907320713
The Carbon Cable Company,20,24,4,0.959679029406087
The Carbon Cable Company,21,6,3,0.9061054817737032
The Carbon Cable Company,22,6,3,0.8541092476457092
The Carbon Cable Company,23,57,4,0.5585332019251243
The Carbon Cable Company,24,6,2,0.3046723214865255
The Carbon Cable Company,25,5,2,0.9133739431649014
The Carbon Cable Company,26,10,4,0.9254816317051605
The Carbon Cable Company,27,10,4,0.935952364151688
The Carbon Cable Company,28,9,4,0.8368078307005403
The Carbon Cable Company,29,10,4,0.935952364151688
The Carbon Cable Company,30,7,4,0.7795651033288016
The Carbon Cable Company,31,23,2,0.5775031226257739
The Carbon Cable Company,32,6,1,0.47769213263023946
The Carbon Cable Company,33,18,2,0.8962713893447651
The Carbon Cable Company,34,5,3,0.8857449260931617
TOMOWAVE LABORATORIES,0,0,-1,1.0
TOMOWAVE LABORATORIES,1,66,1,0.5492093872165493
TOMOWAVE LABORATORIES,2,81,1,0.4223701982653421
TOMOWAVE LABORATORIES,3,50,2,0.5427039868938374
TOMOWAVE LABORATORIES,4,12,0,0.4946663400685803
TOMOWAVE LABORATORIES,5,12,0,0.4756614031028342
TOMOWAVE LABORATORIES,6,10,0,0.9543733158459425
TOMOWAVE LABORATORIES,7,10,1,0.8950391469931203
TOMOWAVE LABORATORIES,8,7,1,0.6193003300481205
TOMOWAVE LABORATORIES,9,8,1,0.7538257264456978
TOMOWAVE LABORATORIES,10,10,0,0.483190355752205
TOMOWAVE LABORATORIES,11,7,5,0.6810344521326517
TOMOWAVE LABORATORIES,12,9,5,0.8861269079839904
TOMOWAVE LABORATORIES,13,8,4,0.9253065194347534
Banpil Photonics,0,0,-1,1.0
Banpil Photonics,1,7,2,0.9215379416557768
Banpil Photonics,2,8,2,0.9435516682218854
Banpil Photonics,3,16,2,0.6095430862340138
Banpil Photonics,4,12,0,0.9200267889243937
Banpil Photonics,5,10,0,0.9648440482924701
Banpil Photonics,6,7,3,0.916179320961864
Banpil Photonics,7,5,0,0.9191036967299789
Banpil Photonics,8,7,4,0.6787320586917606
Custom Electronics,0,0,-1,1.0
Custom Electronics,1,22,0,0.7328924059297058
Custom Electronics,2,15,0,0.956266477696101
Custom Electronics,3,25,2,0.8711791325983612
Custom Electronics,4,21,0,0.8363512639610705
Custom Electronics,5,23,2,0.46745603309833855
Custom Electronics,6,25,2,0.7377205891678948
iNanoBio,0,0,-1,1.0
iNanoBio,1,48,1,0.5637571536864258
iNanoBio,2,22,5,0.5479861586224303
iNanoBio,3,14,5,0.6665469376809359
iNanoBio,4,9,2,0.46615881699241046
iNanoBio,5,10,2,0.6984039878608037
Nanoridge Materials,0,0,-1,1.0
Nanoridge Materials,1,67,2,0.45077794410082694
Nanoridge Materials,2,30,2,0.5158878197930459
Nanoridge Materials,3,37,2,0.819023403153482
Nanoridge Materials,4,36,0,0.6681556416318044
Nanoridge Materials,5,29,5,0.9705426429028501
Nanoridge Materials,6,5,5,0.9039584320540262
Nanoridge Materials,7,25,5,0.973587364484855
Nanoridge Materials,8,32,5,0.9562169539056082
Nanoridge Materials,9,5,5,0.8643578456266919
Nanoridge Materials,10,33,5,0.901703272646588
Pacific Light Technologies,0,0,-1,1.0
Pacific Light Technologies,1,40,2,0.8521601367143969
Pacific Light Technologies,2,84,2,0.7175523051942677
Pacific Light Technologies,3,12,0,0.5563380110075017
Quantum Materials,0,0,-1,1.0
Quantum Materials,1,23,2,0.4674560330983385
Quantum Materials,2,45,2,0.9082120329491433
Quantum Materials,3,47,0,0.5451119160233103
Quantum Materials,4,16,5,0.45252069012730695
Quantum Materials,5,6,5,0.8176516329785469
Wizard Labs,0,0,-1,1.0
Wizard Labs,1,9,2,0.7066621217084259
Wizard Labs,2,34,0,0.9635944182375649
Wizard Labs,3,10,4,0.8207743072398854
Wizard Labs,4,54,2,0.7097462316408224
Metabolix,0,0,-1,1.0
Metabolix,1,93,1,0.7283590866364108
Metabolix,2,50,1,0.692473672388125
Metabolix,3,62,1,0.6430510519160627
Metabolix,4,67,1,0.7553213753089348
Aurrion,0,0,-1,1.0
Aurrion,1,6,3,0.9035014795554248
Aurrion,2,10,3,0.701835390281343
Aurrion,3,5,0,0.8468220340544572
Aurrion,4,7,0,0.6761158196741398
Aurrion,5,5,0,0.7121136618241904
Aurrion,6,5,0,0.6167149400331384
Aurrion,7,6,4,0.8635926405263357
Aurrion,8,8,0,0.7760441153834746
Aurrion,9,7,0,0.6298401167782347
Aurrion,10,9,0,0.8147516438615401
Aurrion,11,9,0,0.6599215299492781
Aurrion,12,5,0,0.8345181653834767
Aurrion,13,10,3,0.8743027569538684
Aurrion,14,7,3,0.9015816977167597
Aurrion,15,9,3,0.6549600955781637
Aurrion,16,6,3,0.9035014795554248
Aurrion,17,8,0,0.8779997119450088
Aurrion,18,8,5,0.563243442303181
Aurrion,19,9,0,0.5954089824858355
Aurrion,20,11,0,0.9583027249437152
Aurrion,21,8,5,0.8470986511423282
Aurrion,22,6,0,0.9435747584057718
Aurrion,23,8,0,0.9179717198030481
Aurrion,24,7,0,0.6444377400233392
Aurrion,25,8,0,0.8931582360872513
Aurrion,26,9,0,0.7612187259841741
Aurrion,27,7,0,0.8779997119450088
Aurrion,28,9,4,0.6056054581104517
Aurrion,29,11,0,0.8051989808664292
Aurrion,30,7,0,0.8779997119450088
ATTOSTAT,0,0,-1,1.0
ATTOSTAT,1,71,0,0.6674748282341405
ATTOSTAT,2,6,0,0.8741187518108109
ATTOSTAT,3,13,0,0.8999373205243492
ATTOSTAT,4,5,2,0.834172770310233
Cellular Research,0,0,-1,1.0
Cellular Research,1,19,0,0.77697561154845
Cellular Research,2,21,0,0.9010397904907178
Cellular Research,3,27,1,0.5069835317844352
Cellular Research,4,22,0,0.9673141181707569
Cellular Research,5,13,1,0.38258230053665376
Cellular Research,6,16,5,0.7066939770465279
Cellular Research,7,19,0,0.9381655008895888
IMDS,0,0,-1,1.0
IMDS,1,16,3,0.8206573634307072
IMDS,2,11,5,0.4655673400912649
IMDS,3,11,0,0.8913198369099026
IMDS,4,15,0,0.9592595485915615
IMDS,5,43,2,0.43058008187202207
LIQUID X PRINTED METALS,0,0,-1,1.0
LIQUID X PRINTED METALS,1,59,4,0.4722985927921257
LIQUID X PRINTED METALS,2,75,2,0.8628791332641048
LIQUID X PRINTED METALS,3,30,2,0.7604427646399619
LIQUID X PRINTED METALS,4,11,0,0.7240172020223373
LIQUID X PRINTED METALS,5,13,0,0.8721818689002417
LIQUID X PRINTED METALS,6,6,2,0.8928650818692644
Roll-N-Lock,0,0,-1,1.0
Roll-N-Lock,1,27,4,0.6696642860423541
Roll-N-Lock,2,25,0,0.6030313569253468
Roll-N-Lock,3,44,0,0.3314962126924222
Roll-N-Lock,4,37,0,0.71970762165562
Roll-N-Lock,5,10,4,0.8521865045794679
Roll-N-Lock,6,6,3,0.7522519125998635
Nanospectra Biosciences,0,0,-1,1.0
Nanospectra Biosciences,1,44,1,0.637345488832399
Nanospectra Biosciences,2,8,5,0.9116111986057708
Nanospectra Biosciences,3,13,5,0.6583751629788391
Nanospectra Biosciences,4,15,1,0.946164762295928
Nanospectra Biosciences,5,7,0,0.7466211027390697
Nanospectra Biosciences,6,13,0,0.6868881840358076
Nanospectra Biosciences,7,19,1,0.5816252818441685
Nanospectra Biosciences,8,6,2,0.6743934851556757
Nanospectra Biosciences,9,15,2,0.6984078935402684
Nanospectra Biosciences,10,10,1,0.9297195028816335
Nanospectra Biosciences,11,42,1,0.6940301572955441
Nanospectra Biosciences,12,13,1,0.7887209919543365
Nanospectra Biosciences,13,5,0,0.7355166993151412
Nanospectra Biosciences,14,66,1,0.8474852281973377
Nanospectra Biosciences,15,6,1,0.5449141623882667
Nanospectra Biosciences,16,50,1,0.799574009447086
Nanospectra Biosciences,17,24,2,0.6123608436155608
Nanospectra Biosciences,18,7,3,0.8616510385346545
Nanospectra Biosciences,19,7,4,0.9253065194347534
OLYMPUS,0,0,-1,1.0
OLYMPUS,1,5,3,0.5497002039276953
OLYMPUS,2,15,0,0.7767560142905262
OLYMPUS,3,38,0,0.7881791895820998
OLYMPUS,4,12,0,0.5299072948908211
OLYMPUS,5,7,4,0.8961112729445446
OLYMPUS,6,7,5,0.8680681552970674
OLYMPUS,7,8,5,0.7309760657081317
PAX Scientific,0,0,-1,1.0
PAX Scientific,1,25,0,0.8292546203851882
PAX Scientific,2,6,2,0.6955707178145631
PAX Scientific,3,7,2,0.9069403184106725
PAX Scientific,4,7,2,0.6733783464890029
PAX Scientific,5,7,0,0.8763527286477445
PAX Scientific,6,16,0,0.9618691773068044
PAX Scientific,7,14,0,0.5481175479077779
PAX Scientific,8,13,0,0.9527987527577104
PAX Scientific,9,12,0,0.9200267889243937
PAX Scientific,10,10,2,0.7343052836686339
PAX Scientific,11,5,1,0.6222190108987071
PAX Scientific,12,10,1,0.7792815107175394
PAX Scientific,13,8,4,0.706342170758188
Universal Display,0,0,-1,1.0
Universal Display,1,36,5,0.5509137845555774
Universal Display,2,31,2,0.4859309640594313
Universal Display,3,75,2,0.5939772679416597
Universal Display,4,17,2,0.6764307933180191
Universal Display,5,10,4,0.621830390755863
Universal Display,6,8,0,0.6152424935331304
Universal Display,7,8,5,0.4471208568689845
Universal Display,8,27,5,0.9764570981331347
Universal Display,9,20,0,0.868695527225894
Universal Display,10,6,5,0.9184846776155878
Universal Display,11,18,5,0.9567802747479666
Universal Display,12,28,2,0.5316982950779017
Universal Display,13,7,5,0.901679170176081
Universal Display,14,27,5,0.5311580353459008
Universal Display,15,7,5,0.7248273218679646
Universal Display,16,40,5,0.8305014169188581
Universal Display,17,7,2,0.760964085959629
Universal Display,18,15,5,0.85160232089714
Universal Display,19,6,2,0.892865081869264
Universal Display,20,8,2,0.8928650818692643
Universal Display,21,10,2,0.9177466492365083
Universal Display,22,10,2,0.9435516682218854
Universal Display,23,11,5,0.5612571801395686
Universal Display,24,5,0,0.6563155264604726
Universal Display,25,10,2,0.9263043756690101
Universal Display,26,14,0,0.8527991535826241
Universal Display,27,7,4,0.6412815569629386
Universal Display,28,6,2,0.8223078542321842
Universal Display,29,6,2,0.7945721838828987
Universal Display,30,8,4,0.8377207799641272
Universal Display,31,11,1,0.4441945204424474
Universal Display,32,8,4,0.8231231567190228
Universal Display,33,17,0,0.957475841567661
Universal Display,34,12,0,0.6091994432408628
Universal Display,35,7,0,0.5860472470429218
Universal Display,36,10,4,0.5066523338440604
Semprius,0,0,-1,1.0
Semprius,1,25,4,0.5006368177150956
Semprius,2,7,2,0.6003902302634812
Semprius,3,6,2,0.892865081869264
Semprius,4,9,4,0.5210998157470365
Semprius,5,6,3,0.7354464051603566
Sensor-Kinesis,0,0,-1,1.0
Sensor-Kinesis,1,72,1,0.5815787212688056
Sensor-Kinesis,2,50,1,0.6964334672937776
Brookhaven Science Associates,0,0,-1,1.0
Brookhaven Science Associates,1,21,5,0.5815936987235847
Brookhaven Science Associates,2,34,5,0.6155064460367309
Brookhaven Science Associates,3,59,0,0.870092602293829
Brookhaven Science Associates,4,13,0,0.956266477696101
HAMAMATSU PHOTONICS KK,0,0,-1,1.0
HAMAMATSU PHOTONICS KK,1,8,3,0.6682243754023294
HAMAMATSU PHOTONICS KK,2,8,2,0.8274290827876888
HAMAMATSU PHOTONICS KK,3,7,1,0.48792172084218133
HAMAMATSU PHOTONICS KK,4,10,1,0.4756302697682418
HAMAMATSU PHOTONICS KK,5,10,2,0.9123077352596015
HAMAMATSU PHOTONICS KK,6,6,0,0.8345181653834768
HAMAMATSU PHOTONICS KK,7,8,1,0.8966551717051032
HAMAMATSU PHOTONICS KK,8,7,3,0.6388244793048813
HAMAMATSU PHOTONICS KK,9,7,3,0.916179320961864
HAMAMATSU PHOTONICS KK,10,13,0,0.9391647569340544
HAMAMATSU PHOTONICS KK,11,7,3,0.6178078530838089
HAMAMATSU PHOTONICS KK,12,5,0,0.5817892709108776
HAMAMATSU PHOTONICS KK,13,10,0,0.921792581680322
HAMAMATSU PHOTONICS KK,14,6,0,0.8595472212082377
HAMAMATSU PHOTONICS KK,15,14,3,0.597001381324922
HAMAMATSU PHOTONICS KK,16,9,3,0.9336209068410204
HAMAMATSU PHOTONICS KK,17,10,3,0.9084640490220351
HAMAMATSU PHOTONICS KK,18,10,3,0.9398762463616176
HAMAMATSU PHOTONICS KK,19,8,2,0.9435516682218854
HAMAMATSU PHOTONICS KK,20,14,2,0.9591268994162081
HAMAMATSU PHOTONICS KK,21,7,2,0.8777450719204639
HAMAMATSU PHOTONICS KK,22,12,3,0.6885786676449576
HAMAMATSU PHOTONICS KK,23,9,1,0.4673147577014563
HAMAMATSU PHOTONICS KK,24,16,3,0.9591323749191932
HAMAMATSU PHOTONICS KK,25,14,0,0.5807694622908437
HAMAMATSU PHOTONICS KK,26,7,5,0.9184846776155878
HAMAMATSU PHOTONICS KK,27,9,0,0.4921889065443274
HAMAMATSU PHOTONICS KK,28,6,3,0.6850298828418362
HAMAMATSU PHOTONICS KK,29,9,3,0.5130324911585901
HAMAMATSU PHOTONICS KK,30,7,3,0.7858629274788771
HAMAMATSU PHOTONICS KK,31,7,3,0.6850298828418362
HAMAMATSU PHOTONICS KK,32,12,3,0.7536744753968945
HAMAMATSU PHOTONICS KK,33,8,3,0.9015816977167597
HAMAMATSU PHOTONICS KK,34,7,3,0.8869840744716553
HAMAMATSU PHOTONICS KK,35,86,3,0.6019013369023964
HAMAMATSU PHOTONICS KK,36,8,3,0.9259127949246224
HAMAMATSU PHOTONICS KK,37,30,0,0.49275231527342617
HAMAMATSU PHOTONICS KK,38,5,0,0.8543184585971438
HAMAMATSU PHOTONICS KK,39,6,3,0.7690574200393702
HAMAMATSU PHOTONICS KK,40,9,0,0.4872215217323387
HAMAMATSU PHOTONICS KK,41,82,3,0.6309572855709986
HAMAMATSU PHOTONICS KK,42,7,3,0.9307769442069683
HAMAMATSU PHOTONICS KK,43,8,3,0.6534221025499857
HAMAMATSU PHOTONICS KK,44,65,3,0.6861316746162425
HAMAMATSU PHOTONICS KK,45,6,3,0.8269043089190348
HAMAMATSU PHOTONICS KK,46,6,0,0.8763527286477445
HAMAMATSU PHOTONICS KK,47,48,3,0.7790034998684214
HAMAMATSU PHOTONICS KK,48,5,3,0.8071040157053676
HAMAMATSU PHOTONICS KK,49,69,3,0.53301545753641
HAMAMATSU PHOTONICS KK,50,6,3,0.7675034292780334
HAMAMATSU PHOTONICS KK,51,70,3,0.4033374218741608
HAMAMATSU PHOTONICS KK,52,12,3,0.7024185342509318
HAMAMATSU PHOTONICS KK,53,7,2,0.7755617092047333
HAMAMATSU PHOTONICS KK,54,8,3,0.8484977379684914
HAMAMATSU PHOTONICS KK,55,6,0,0.6959161128878069
HAMAMATSU PHOTONICS KK,56,6,3,0.7522519125998635
HAMAMATSU PHOTONICS KK,57,5,0,0.8939190450244779
HAMAMATSU PHOTONICS KK,58,72,3,0.6905321834968658
HAMAMATSU PHOTONICS KK,59,7,3,0.8577888279814467
HAMAMATSU PHOTONICS KK,60,9,3,0.6807651145635407
HAMAMATSU PHOTONICS KK,61,89,3,0.41551864456680465
HAMAMATSU PHOTONICS KK,62,8,4,0.2976087198952661
HAMAMATSU PHOTONICS KK,63,7,0,0.3670828983663566
HAMAMATSU PHOTONICS KK,64,11,2,0.8337390121239622
HAMAMATSU PHOTONICS KK,65,58,2,0.6430605759903414
HAMAMATSU PHOTONICS KK,66,6,0,0.7587141765711968
HAMAMATSU PHOTONICS KK,67,5,0,0.4131320580013268
HAMAMATSU PHOTONICS KK,68,59,3,0.5190284947547947
HAMAMATSU PHOTONICS KK,69,5,3,0.8863051885600362
HAMAMATSU PHOTONICS KK,70,13,3,0.8206573634307072
HAMAMATSU PHOTONICS KK,71,105,3,0.6808682277569227
HAMAMATSU PHOTONICS KK,72,7,5,0.8854011775641126
HAMAMATSU PHOTONICS KK,73,10,3,0.7833393646574629
HAMAMATSU PHOTONICS KK,74,78,3,0.7374840630070959
HAMAMATSU PHOTONICS KK,75,8,3,0.9015816977167597
HAMAMATSU PHOTONICS KK,76,9,3,0.9130102854319339
HAMAMATSU PHOTONICS KK,77,44,3,0.6235911907646043
HAMAMATSU PHOTONICS KK,78,7,3,0.9161793209618639
HAMAMATSU PHOTONICS KK,79,15,3,0.956335442663292
HAMAMATSU PHOTONICS KK,80,11,2,0.650539424096414
HAMAMATSU PHOTONICS KK,81,6,2,0.8592540669902504
HAMAMATSU PHOTONICS KK,82,8,0,0.6212140014712125
HAMAMATSU PHOTONICS KK,83,7,2,0.892342695165568
HAMAMATSU PHOTONICS KK,84,7,3,0.9015816977167598
HAMAMATSU PHOTONICS KK,85,8,0,0.7889466248761631
HAMAMATSU PHOTONICS KK,86,8,0,0.926769250966265
HAMAMATSU PHOTONICS KK,87,7,3,0.9203069869949316
HAMAMATSU PHOTONICS KK,88,7,3,0.9203069869949316
HAMAMATSU PHOTONICS KK,89,12,2,0.901837002813074
HAMAMATSU PHOTONICS KK,90,65,2,0.8728241220887674
HAMAMATSU PHOTONICS KK,91,7,0,0.8345181653834767
HAMAMATSU PHOTONICS KK,92,18,3,0.9239298515729379
HAMAMATSU PHOTONICS KK,93,31,3,0.8267102302557308
HAMAMATSU PHOTONICS KK,94,15,1,0.6862760458269681
HAMAMATSU PHOTONICS KK,95,10,0,0.711531567920032
HAMAMATSU PHOTONICS KK,96,65,0,0.9796713303554286
HAMAMATSU PHOTONICS KK,97,6,5,0.4089511017123483
HAMAMATSU PHOTONICS KK,98,6,0,0.8931582360872513
HAMAMATSU PHOTONICS KK,99,6,0,0.8741187518108109
HAMAMATSU PHOTONICS KK,100,10,3,0.7255387715099406
HAMAMATSU PHOTONICS KK,101,45,3,0.4789906438518607
HAMAMATSU PHOTONICS KK,102,7,3,0.8869840744716553
HAMAMATSU PHOTONICS KK,103,13,3,0.9612905256366598
HAMAMATSU PHOTONICS KK,104,29,3,0.9648212241421051
HAMAMATSU PHOTONICS KK,105,10,3,0.7199908649845401
HAMAMATSU PHOTONICS KK,106,7,3,0.828593581491238
HAMAMATSU PHOTONICS KK,107,84,3,0.6305431652843405
HAMAMATSU PHOTONICS KK,108,17,3,0.8312848501747726
HAMAMATSU PHOTONICS KK,109,12,3,0.8246981894498151
HAMAMATSU PHOTONICS KK,110,8,4,0.5210998157470365
HAMAMATSU PHOTONICS KK,111,14,0,0.9668638625207713
HAMAMATSU PHOTONICS KK,112,25,0,0.8087732646583933
HAMAMATSU PHOTONICS KK,113,32,0,0.6834664813005596
HAMAMATSU PHOTONICS KK,114,37,0,0.8319975059097146
HAMAMATSU PHOTONICS KK,115,42,0,0.7982876746730555
HAMAMATSU PHOTONICS KK,116,35,0,0.6104145476074858
HAMAMATSU PHOTONICS KK,117,15,1,0.8997926388792765
HAMAMATSU PHOTONICS KK,118,40,0,0.598313152191734
HAMAMATSU PHOTONICS KK,119,35,0,0.9460199915792165
HAMAMATSU PHOTONICS KK,120,35,0,0.882940235131673
HAMAMATSU PHOTONICS KK,121,37,2,0.6020718133483364
HAMAMATSU PHOTONICS KK,122,51,0,0.5114590804312025
HAMAMATSU PHOTONICS KK,123,5,0,0.8741187518108109
HAMAMATSU PHOTONICS KK,124,12,5,0.802621328079469
HAMAMATSU PHOTONICS KK,125,24,2,0.6541842718373047
HAMAMATSU PHOTONICS KK,126,9,0,0.9265060296535071
HAMAMATSU PHOTONICS KK,127,9,5,0.6433644167643974
HAMAMATSU PHOTONICS KK,128,21,0,0.9535814200031375
HAMAMATSU PHOTONICS KK,129,15,3,0.4240334676186054
HAMAMATSU PHOTONICS KK,130,9,2,0.4919638359777876
HAMAMATSU PHOTONICS KK,131,13,0,0.5210970561852609
HAMAMATSU PHOTONICS KK,132,7,0,0.9435747584057718
HAMAMATSU PHOTONICS KK,133,18,0,0.966199374009518
HAMAMATSU PHOTONICS KK,134,11,0,0.868705436505985
HAMAMATSU PHOTONICS KK,135,6,3,0.9203069869949316
HAMAMATSU PHOTONICS KK,136,56,3,0.6254083617752334
HAMAMATSU PHOTONICS KK,137,48,3,0.5522543931431801
HAMAMATSU PHOTONICS KK,138,5,0,0.5177134739648028
HAMAMATSU PHOTONICS KK,139,8,0,0.926769250966265
HAMAMATSU PHOTONICS KK,140,5,3,0.866504895346369
HAMAMATSU PHOTONICS KK,141,6,3,0.9035014795554248
HAMAMATSU PHOTONICS KK,142,71,3,0.6332952922941031
HAMAMATSU PHOTONICS KK,143,53,0,0.4997540436579663
HAMAMATSU PHOTONICS KK,144,5,3,0.8467046021327019
HAMAMATSU PHOTONICS KK,145,7,3,0.5512387398342552
HAMAMATSU PHOTONICS KK,146,72,0,0.669246949253336
HAMAMATSU PHOTONICS KK,147,10,1,0.5215805555773045
HAMAMATSU PHOTONICS KK,148,6,3,0.7690574200393703
HAMAMATSU PHOTONICS KK,149,52,3,0.7034328839180667
HAMAMATSU PHOTONICS KK,150,8,3,0.8484977379684914
HAMAMATSU PHOTONICS KK,151,104,3,0.5128415893343998
HAMAMATSU PHOTONICS KK,152,9,3,0.7993983350010292
HAMAMATSU PHOTONICS KK,153,5,0,0.6995688265292688
HAMAMATSU PHOTONICS KK,154,11,5,0.8759164552051614
HAMAMATSU PHOTONICS KK,155,5,5,0.883132299402729
HAMAMATSU PHOTONICS KK,156,68,5,0.5313823333887333
HAMAMATSU PHOTONICS KK,157,7,0,0.7022587087034138
HAMAMATSU PHOTONICS KK,158,36,0,0.9681178620988923
HAMAMATSU PHOTONICS KK,159,19,3,0.7456157818668848
Integrated Nano-Technologies,0,0,-1,1.0
Integrated Nano-Technologies,1,33,0,0.4765114304498144
Integrated Nano-Technologies,2,19,1,0.8144551220035912
Integrated Nano-Technologies,3,32,0,0.81596923430744
Integrated Nano-Technologies,4,8,1,0.9086558403579598
Integrated Nano-Technologies,5,16,1,0.8997926388792765
Integrated Nano-Technologies,6,34,1,0.9743032492678971
Integrated Nano-Technologies,7,12,1,0.9464375776925062
Integrated Nano-Technologies,8,7,0,0.5234370724181013
Integrated Nano-Technologies,9,34,0,0.4884258633966253
Nova Technologies,0,0,-1,1.0
Nova Technologies,1,32,0,0.7159920862759229
Nova Technologies,2,36,0,0.9892215143675265
Nova Technologies,3,24,0,0.9765097381086394
Nova Technologies,4,21,5,0.5965025535196656
Nova Technologies,5,23,0,0.7230646038908128
Nova Technologies,6,14,4,0.9610900579398117
Silicon Genesis,0,0,-1,1.0
Silicon Genesis,1,13,2,0.9262143513894953
Silicon Genesis,2,33,2,0.9476157982994091
Silicon Genesis,3,26,2,0.8773508940398367
Silicon Genesis,4,29,2,0.8415520851124295
Silicon Genesis,5,8,0,0.7466211027390697
Silicon Genesis,6,14,0,0.7083171889276378
TECNIUM,0,0,-1,1.0
TECNIUM,1,8,1,0.3796529511577309
TECNIUM,2,11,4,0.9223302333688446
TECNIUM,3,10,0,0.9380661482830115
TECNIUM,4,9,0,0.8925973351901132
TECNIUM,5,10,0,0.8405566628469172
TECNIUM,6,13,0,0.6460732910569753
TECNIUM,7,8,0,0.9363902049254264
TECNIUM,8,6,3,0.866504895346369
TECNIUM,9,12,4,0.9461093134379956
TECNIUM,10,6,4,0.8972036554053493
TECNIUM,11,13,4,0.8439497683812828
TECNIUM,12,8,4,0.9081751005276917
TECNIUM,13,12,4,0.9020581199101947
TECNIUM,14,13,0,0.5651482497130619
TECNIUM,15,16,0,0.8705218223584537
TECNIUM,16,9,2,0.7371115163388693
TECNIUM,17,10,2,0.7760228334854525
TECNIUM,18,11,2,0.922778467706129
TECNIUM,19,9,4,0.9408488983660803
TECNIUM,20,14,4,0.5276441639748527
TECNIUM,21,11,0,0.9487337409388849
TECNIUM,22,14,0,0.9616089914632706
TECNIUM,23,27,4,0.4932941295189005
TECNIUM,24,18,0,0.947634737769984
TECNIUM,25,19,0,0.9725083510127085
TECNIUM,26,9,3,0.8097902094904257
Acorn Technologies,0,0,-1,1.0
Acorn Technologies,1,9,2,0.6141811726723904
Acorn Technologies,2,23,2,0.9686739370818792
Acorn Technologies,3,15,2,0.9234721688262693
Acorn Technologies,4,19,2,0.7700735832356269
Semics,0,0,-1,1.0
Semics,1,28,4,0.560905691958536
Semics,2,20,2,0.4783716762381089
Semics,3,15,0,0.604250316764991
Semics,4,8,4,0.8178575340788721
Semics,5,6,4,0.8972036554053493
COVERIS FLEXIBLES US,0,0,-1,1.0
COVERIS FLEXIBLES US,1,29,0,0.9686401136172095
COVERIS FLEXIBLES US,2,44,0,0.7591746845491665
COVERIS FLEXIBLES US,3,50,0,0.6106151559236452
COVERIS FLEXIBLES US,4,21,0,0.972455392613743
COVERIS FLEXIBLES US,5,25,2,0.9312355130008525
COVERIS FLEXIBLES US,6,16,2,0.8976900470557564
COVERIS FLEXIBLES US,7,8,0,0.673632986513548
COVERIS FLEXIBLES US,8,33,0,0.8113910284792086
COVERIS FLEXIBLES US,9,8,0,0.6986290584273436
COVERIS FLEXIBLES US,10,8,0,0.7760441153834746
COVERIS FLEXIBLES US,11,10,0,0.9543733158459425
COVERIS FLEXIBLES US,12,8,0,0.9566792482811138
COVERIS FLEXIBLES US,13,8,0,0.582506472993147
COVERIS FLEXIBLES US,14,16,0,0.6914148261072138
COVERIS FLEXIBLES US,15,21,4,0.9634104505674429
Landauer,0,0,-1,1.0
Landauer,1,11,0,0.9334318509528877
Landauer,2,18,0,0.970853382984462
Landauer,3,23,0,0.9775966670567293
Landauer,4,43,0,0.889536128997869
Landauer,5,12,0,0.9678717089485456
Landauer,6,25,0,0.9589318528242439
Landauer,7,15,0,0.48281371914164606
Landauer,8,13,0,0.9725924348876338
Landauer,9,9,2,0.3829788000823018
Landauer,10,25,0,0.960671174428853
Landauer,11,38,0,0.6946640150313397
Landauer,12,20,0,0.9186561209067033
Landauer,13,19,0,0.9526496265134871
Landauer,14,18,0,0.6696774548595721
Landauer,15,29,0,0.9675440582325143
Landauer,16,10,0,0.8706074562737224
Landauer,17,13,0,0.8118349334687472
Landauer,18,13,3,0.4551858526991392
Sagacious Investment Group LLC,0,0,-1,1.0
Sagacious Investment Group LLC,1,6,5,0.8680681552970674
Sagacious Investment Group LLC,2,5,0,0.8543184585971437
Sagacious Investment Group LLC,3,6,0,0.9435747584057718
Sagacious Investment Group LLC,4,6,3,0.6487016699960307
Sagacious Investment Group LLC,5,5,0,0.9137193382381451
Sagacious Investment Group LLC,6,5,3,0.7477031360643662
