firm,para_order,num_words,main_topic,prob
Adynxx,10,13,1,0.9184970017304384
Adynxx,11,46,1,0.9754254845878725
Adynxx,12,22,1,0.9738561475019833
Adynxx,13,56,1,0.9821392135290825
Adynxx,14,18,1,0.9283459010971576
Adynxx,15,12,1,0.9468218158442512
Adynxx,16,35,1,0.9174143972613079
Adynxx,17,31,1,0.9715962674692472
Adynxx,18,14,1,0.9465008433208251
Adynxx,19,57,1,0.9895958162324108
Adynxx,20,61,1,0.9906223161115557
Adynxx,21,26,1,0.9680613031625221
Adynxx,22,33,1,0.9699902945775343
Adynxx,23,46,1,0.9875519306973279
Adynxx,24,28,1,0.9647827265185082
Adynxx,25,19,1,0.971217160408138
Adynxx,26,175,1,0.9920614813891714
Adynxx,27,106,1,0.9903186687959888
Adynxx,28,38,1,0.9804271224737655
Adynxx,29,10,1,0.7725835687662439
Adynxx,30,7,1,0.9127923552788851
Adynxx,31,10,1,0.7623083952755064
Adynxx,32,9,1,0.9079208328835284
Adynxx,33,5,1,0.8827908478148178
Adynxx,34,5,1,0.8827908478148178
Adynxx,35,15,1,0.7812522199379246
PluroGen Therapeutics,0,0,-1,1.0
PluroGen Therapeutics,1,30,0,0.9921054018574224
PluroGen Therapeutics,2,36,0,0.9113193424059979
PluroGen Therapeutics,3,15,0,0.95651166192783
PluroGen Therapeutics,4,21,0,0.6199626232827803
PluroGen Therapeutics,5,21,0,0.982114679240172
PluroGen Therapeutics,6,10,0,0.9261282286039001
PluroGen Therapeutics,7,14,1,0.6389746060670827
PluroGen Therapeutics,8,71,0,0.7848406477731492
PluroGen Therapeutics,9,92,0,0.7335421802036365
PluroGen Therapeutics,10,94,1,0.5296431548712573
PluroGen Therapeutics,11,82,0,0.9154185033934584
PluroGen Therapeutics,12,31,0,0.775609647850186
PluroGen Therapeutics,13,122,0,0.9093026589974562
PluroGen Therapeutics,14,31,0,0.9657525403791901
PluroGen Therapeutics,15,23,1,0.6095886825228725
PluroGen Therapeutics,16,33,0,0.8227057579186325
PluroGen Therapeutics,17,35,0,0.7791749230841007
DISCOVERYBIOMED,0,0,-1,1.0
DISCOVERYBIOMED,1,6,1,0.8999932074416183
DISCOVERYBIOMED,2,86,1,0.864162767657528
DISCOVERYBIOMED,3,6,1,0.9163005798287752
DISCOVERYBIOMED,4,67,1,0.9204273762088081
DISCOVERYBIOMED,5,6,1,0.8999932074416183
DISCOVERYBIOMED,6,66,1,0.623673430206566
DISCOVERYBIOMED,7,7,1,0.9127923552788851
DISCOVERYBIOMED,8,66,1,0.5777083576830719
DISCOVERYBIOMED,9,8,1,0.8848665291739115
DISCOVERYBIOMED,10,60,1,0.9796598471014913
DISCOVERYBIOMED,11,43,1,0.9717677088815204
DISCOVERYBIOMED,12,36,1,0.9656896074270737
DISCOVERYBIOMED,13,62,1,0.9873830969993117
